timestamp,event_type,order_id,side,price,quantity
277,ADD_ORDER,1667,SELL,99.95,2
277,ADD_ORDER,1668,BUY,100.01,3
278,ADD_ORDER,1669,BUY,99.97,2
278,ADD_ORDER,1670,SELL,99.96,1
278,ADD_ORDER,1671,BUY,99.97,5
278,MARKET_ORDER,1672,SELL,,3
278,ADD_ORDER,1673,SELL,99.96,3
278,MARKET_ORDER,1674,BUY,,1
279,ADD_ORDER,1675,SELL,100.05,4
279,CANCEL_ORDER,1598,,,
279,ADD_ORDER,1676,SELL,99.95,1
279,ADD_ORDER,1677,BUY,99.98,4
279,CANCEL_ORDER,1415,,,
279,ADD_ORDER,1678,BUY,100.01,3
279,ADD_ORDER,1679,BUY,99.96,2
279,ADD_ORDER,1680,SELL,99.95,3
280,ADD_ORDER,1681,BUY,99.99,1
280,CANCEL_ORDER,746,,,
280,MARKET_ORDER,1682,SELL,,2
280,ADD_ORDER,1683,BUY,100.01,2
280,ADD_ORDER,1684,SELL,99.98,2
280,ADD_ORDER,1685,SELL,100.01,5
280,ADD_ORDER,1686,SELL,100.00,3
281,ADD_ORDER,1687,BUY,100.00,2
281,CANCEL_ORDER,366,,,
281,ADD_ORDER,1688,BUY,99.98,2
281,CANCEL_ORDER,492,,,
281,ADD_ORDER,1689,BUY,99.97,2
281,ADD_ORDER,1690,SELL,99.99,2
281,MARKET_ORDER,1691,BUY,,2
281,CANCEL_ORDER,1106,,,
281,ADD_ORDER,1692,BUY,99.99,1
282,ADD_ORDER,1693,BUY,99.96,4
282,ADD_ORDER,1694,BUY,99.92,3
282,ADD_ORDER,1695,SELL,99.94,1
282,ADD_ORDER,1696,SELL,99.96,3
282,CANCEL_ORDER,417,,,
282,ADD_ORDER,1697,SELL,99.92,5
282,ADD_ORDER,1698,BUY,99.95,3
283,MARKET_ORDER,1699,BUY,,2
283,ADD_ORDER,1700,BUY,99.92,3
283,ADD_ORDER,1701,SELL,99.92,4
283,ADD_ORDER,1702,BUY,99.95,5
283,ADD_ORDER,1703,BUY,99.98,4
283,ADD_ORDER,1704,BUY,99.94,3
284,ADD_ORDER,1705,BUY,100.05,5
284,CANCEL_ORDER,1697,,,
284,MARKET_ORDER,1706,BUY,,5
284,ADD_ORDER,1707,SELL,99.98,5
284,CANCEL_ORDER,540,,,
284,ADD_ORDER,1708,BUY,99.96,3
284,ADD_ORDER,1709,SELL,100.00,4
284,CANCEL_ORDER,1122,,,
284,ADD_ORDER,1710,SELL,99.97,3
285,MARKET_ORDER,1711,BUY,,5
285,ADD_ORDER,1712,SELL,99.95,2
285,ADD_ORDER,1713,BUY,99.95,1
285,ADD_ORDER,1714,SELL,99.99,5
285,MARKET_ORDER,1715,BUY,,4
285,ADD_ORDER,1716,BUY,99.97,5
286,ADD_ORDER,1717,SELL,99.96,5
286,CANCEL_ORDER,1131,,,
286,ADD_ORDER,1718,SELL,99.97,4
286,CANCEL_ORDER,32,,,
286,MARKET_ORDER,1719,SELL,,1
286,ADD_ORDER,1720,SELL,99.93,2
286,ADD_ORDER,1721,BUY,99.93,2
286,ADD_ORDER,1722,SELL,99.93,2
287,ADD_ORDER,1723,BUY,99.95,5
287,CANCEL_ORDER,156,,,
287,ADD_ORDER,1724,SELL,100.01,4
287,CANCEL_ORDER,1155,,,
287,MARKET_ORDER,1725,SELL,,2
287,ADD_ORDER,1726,SELL,99.97,4
287,ADD_ORDER,1727,SELL,99.99,4
287,ADD_ORDER,1728,SELL,100.01,2
288,MARKET_ORDER,1729,SELL,,4
288,ADD_ORDER,1730,BUY,99.99,5
288,ADD_ORDER,1731,SELL,100.00,2
288,ADD_ORDER,1732,SELL,99.98,1
288,CANCEL_ORDER,794,,,
288,ADD_ORDER,1733,BUY,100.00,3
288,ADD_ORDER,1734,BUY,100.05,1
289,CANCEL_ORDER,1262,,,
289,MARKET_ORDER,1735,SELL,,2
289,MARKET_ORDER,1736,SELL,,5
289,ADD_ORDER,1737,BUY,100.00,5
289,ADD_ORDER,1738,SELL,99.96,1
289,ADD_ORDER,1739,SELL,99.99,2
289,ADD_ORDER,1740,BUY,99.99,4
290,ADD_ORDER,1741,SELL,99.99,3
290,CANCEL_ORDER,1728,,,
290,MARKET_ORDER,1742,BUY,,4
290,MARKET_ORDER,1743,SELL,,4
290,ADD_ORDER,1744,SELL,100.02,4
290,ADD_ORDER,1745,BUY,100.00,5
290,ADD_ORDER,1746,BUY,100.06,4
291,ADD_ORDER,1747,BUY,100.06,4
291,ADD_ORDER,1748,SELL,100.02,1
291,ADD_ORDER,1749,SELL,100.00,2
291,MARKET_ORDER,1750,BUY,,2
291,ADD_ORDER,1751,BUY,99.99,1
291,MARKET_ORDER,1752,BUY,,4
292,CANCEL_ORDER,102,,,
292,ADD_ORDER,1753,SELL,100.01,2
292,ADD_ORDER,1754,BUY,100.02,4
292,ADD_ORDER,1755,SELL,100.01,4
292,ADD_ORDER,1756,SELL,100.02,4
292,ADD_ORDER,1757,BUY,100.03,3
292,ADD_ORDER,1758,BUY,100.01,3
293,ADD_ORDER,1759,SELL,99.99,4
293,ADD_ORDER,1760,BUY,99.97,1
293,ADD_ORDER,1761,SELL,99.98,1
293,CANCEL_ORDER,1605,,,
293,ADD_ORDER,1762,SELL,100.01,3
293,ADD_ORDER,1763,BUY,99.99,1
293,CANCEL_ORDER,1346,,,
293,MARKET_ORDER,1764,BUY,,5
294,CANCEL_ORDER,27,,,
294,MARKET_ORDER,1765,SELL,,2
294,ADD_ORDER,1766,BUY,99.99,4
294,ADD_ORDER,1767,SELL,99.96,2
294,ADD_ORDER,1768,BUY,100.05,4
294,ADD_ORDER,1769,BUY,99.95,2
294,CANCEL_ORDER,640,,,
294,ADD_ORDER,1770,SELL,99.95,5
295,ADD_ORDER,1771,BUY,99.97,2
295,MARKET_ORDER,1772,SELL,,2
295,ADD_ORDER,1773,BUY,99.94,5
295,ADD_ORDER,1774,SELL,99.95,3
295,ADD_ORDER,1775,BUY,99.98,4
295,ADD_ORDER,1776,BUY,99.98,4
296,ADD_ORDER,1777,BUY,99.99,4
296,ADD_ORDER,1778,BUY,99.98,2
296,CANCEL_ORDER,313,,,
296,ADD_ORDER,1779,SELL,99.98,5
296,ADD_ORDER,1780,BUY,100.01,1
296,ADD_ORDER,1781,BUY,100.01,3
296,CANCEL_ORDER,878,,,
296,ADD_ORDER,1782,SELL,100.03,5
297,MARKET_ORDER,1783,SELL,,3
297,ADD_ORDER,1784,BUY,100.00,1
297,MARKET_ORDER,1785,BUY,,4
297,CANCEL_ORDER,245,,,
297,ADD_ORDER,1786,SELL,99.96,2
297,ADD_ORDER,1787,SELL,99.97,4
297,ADD_ORDER,1788,SELL,100.05,5
298,ADD_ORDER,1789,SELL,99.96,1
298,MARKET_ORDER,1790,BUY,,3
298,ADD_ORDER,1791,BUY,99.96,2
298,CANCEL_ORDER,472,,,
298,MARKET_ORDER,1792,BUY,,3
298,ADD_ORDER,1793,BUY,99.94,2
298,MARKET_ORDER,1794,SELL,,4
299,CANCEL_ORDER,269,,,
299,ADD_ORDER,1795,BUY,99.93,5
299,ADD_ORDER,1796,BUY,99.92,5
299,ADD_ORDER,1797,BUY,99.93,2
299,ADD_ORDER,1798,BUY,99.92,4
299,ADD_ORDER,1799,SELL,99.92,2
299,ADD_ORDER,1800,BUY,99.95,1
300,ADD_ORDER,1801,BUY,99.98,4
300,ADD_ORDER,1802,BUY,99.99,4
300,ADD_ORDER,1803,BUY,99.98,4
300,ADD_ORDER,1804,BUY,99.96,1
300,ADD_ORDER,1805,SELL,100.03,5
300,ADD_ORDER,1806,SELL,99.96,3
301,ADD_ORDER,1807,SELL,100.06,1
301,ADD_ORDER,1808,BUY,99.99,2
301,ADD_ORDER,1809,SELL,100.05,5
301,ADD_ORDER,1810,SELL,100.00,1
301,ADD_ORDER,1811,SELL,99.97,4
301,CANCEL_ORDER,1192,,,
301,ADD_ORDER,1812,SELL,99.98,3
302,MARKET_ORDER,1813,SELL,,4
302,ADD_ORDER,1814,SELL,100.09,3
302,MARKET_ORDER,1815,SELL,,4
302,ADD_ORDER,1816,BUY,100.03,2
302,ADD_ORDER,1817,SELL,100.05,2
302,CANCEL_ORDER,1058,,,
302,ADD_ORDER,1818,SELL,100.02,1
303,ADD_ORDER,1819,BUY,100.01,4
303,ADD_ORDER,1820,BUY,100.01,3
303,ADD_ORDER,1821,SELL,100.05,2
303,MARKET_ORDER,1822,SELL,,2
303,ADD_ORDER,1823,SELL,100.04,1
303,ADD_ORDER,1824,BUY,100.00,2
304,ADD_ORDER,1825,SELL,99.98,4
304,ADD_ORDER,1826,BUY,99.98,2
304,CANCEL_ORDER,1637,,,
304,ADD_ORDER,1827,SELL,100.07,1
304,ADD_ORDER,1828,SELL,99.97,5
304,ADD_ORDER,1829,BUY,100.01,2
304,ADD_ORDER,1830,SELL,100.00,3
305,ADD_ORDER,1831,SELL,100.00,2
305,ADD_ORDER,1832,BUY,100.02,4
305,ADD_ORDER,1833,BUY,100.01,4
305,ADD_ORDER,1834,BUY,100.01,1
305,ADD_ORDER,1835,BUY,100.03,5
305,ADD_ORDER,1836,SELL,99.99,3
306,ADD_ORDER,1837,SELL,100.05,3
306,CANCEL_ORDER,1818,,,
306,ADD_ORDER,1838,SELL,100.04,3
306,ADD_ORDER,1839,BUY,100.01,5
306,ADD_ORDER,1840,BUY,100.05,3
306,CANCEL_ORDER,1006,,,
306,ADD_ORDER,1841,SELL,100.05,2
306,CANCEL_ORDER,1387,,,
306,ADD_ORDER,1842,BUY,100.09,2
307,ADD_ORDER,1843,SELL,100.04,1
307,CANCEL_ORDER,1457,,,
307,ADD_ORDER,1844,BUY,100.05,2
307,ADD_ORDER,1845,BUY,100.04,4
307,CANCEL_ORDER,577,,,
307,ADD_ORDER,1846,SELL,100.06,3
307,ADD_ORDER,1847,BUY,100.02,1
307,ADD_ORDER,1848,BUY,100.06,1
308,ADD_ORDER,1849,SELL,100.03,4
308,ADD_ORDER,1850,BUY,100.03,2
308,ADD_ORDER,1851,BUY,100.04,5
308,CANCEL_ORDER,1781,,,
308,ADD_ORDER,1852,SELL,100.07,5
308,ADD_ORDER,1853,SELL,100.02,4
308,ADD_ORDER,1854,BUY,100.01,5
309,ADD_ORDER,1855,SELL,100.04,3
309,MARKET_ORDER,1856,BUY,,2
309,ADD_ORDER,1857,BUY,100.03,3
309,ADD_ORDER,1858,SELL,100.06,5
309,ADD_ORDER,1859,BUY,100.05,2
309,ADD_ORDER,1860,SELL,100.07,4
310,ADD_ORDER,1861,BUY,100.04,4
310,ADD_ORDER,1862,BUY,100.03,4
310,ADD_ORDER,1863,BUY,100.03,2
310,ADD_ORDER,1864,BUY,100.10,5
310,ADD_ORDER,1865,BUY,100.01,1
310,MARKET_ORDER,1866,BUY,,4
311,CANCEL_ORDER,231,,,
311,ADD_ORDER,1867,BUY,100.01,4
311,ADD_ORDER,1868,SELL,100.01,5
311,ADD_ORDER,1869,BUY,100.02,3
311,ADD_ORDER,1870,SELL,100.03,1
311,ADD_ORDER,1871,BUY,100.03,1
311,ADD_ORDER,1872,BUY,100.01,1
312,ADD_ORDER,1873,SELL,100.03,2
312,ADD_ORDER,1874,BUY,100.04,2
312,ADD_ORDER,1875,BUY,100.01,4
312,MARKET_ORDER,1876,SELL,,1
312,ADD_ORDER,1877,BUY,100.04,1
312,ADD_ORDER,1878,BUY,100.07,4
313,ADD_ORDER,1879,SELL,99.98,5
313,ADD_ORDER,1880,BUY,100.01,4
313,ADD_ORDER,1881,BUY,99.99,5
313,ADD_ORDER,1882,BUY,100.03,3
313,ADD_ORDER,1883,BUY,100.04,1
313,ADD_ORDER,1884,BUY,100.00,5
314,MARKET_ORDER,1885,SELL,,1
314,ADD_ORDER,1886,BUY,100.00,2
314,CANCEL_ORDER,44,,,
314,MARKET_ORDER,1887,BUY,,4
314,MARKET_ORDER,1888,BUY,,3
314,MARKET_ORDER,1889,BUY,,5
314,ADD_ORDER,1890,SELL,100.02,2
315,ADD_ORDER,1891,BUY,99.96,3
315,ADD_ORDER,1892,SELL,100.00,5
315,ADD_ORDER,1893,BUY,99.96,2
315,ADD_ORDER,1894,BUY,99.99,5
315,ADD_ORDER,1895,BUY,100.00,5
315,MARKET_ORDER,1896,SELL,,1
316,ADD_ORDER,1897,BUY,99.97,5
316,ADD_ORDER,1898,BUY,100.01,4
316,ADD_ORDER,1899,SELL,99.97,3
316,CANCEL_ORDER,1409,,,
316,ADD_ORDER,1900,SELL,99.96,5
316,ADD_ORDER,1901,SELL,99.94,3
316,MARKET_ORDER,1902,BUY,,2
317,ADD_ORDER,1903,BUY,99.98,1
317,ADD_ORDER,1904,BUY,99.99,5
317,ADD_ORDER,1905,SELL,99.97,1
317,ADD_ORDER,1906,BUY,99.97,1
317,CANCEL_ORDER,1510,,,
317,ADD_ORDER,1907,BUY,100.00,2
317,ADD_ORDER,1908,SELL,99.99,3
318,ADD_ORDER,1909,SELL,100.03,2
318,MARKET_ORDER,1910,SELL,,2
318,MARKET_ORDER,1911,SELL,,2
318,ADD_ORDER,1912,SELL,99.99,4
318,MARKET_ORDER,1913,SELL,,4
318,ADD_ORDER,1914,SELL,99.99,4
319,MARKET_ORDER,1915,BUY,,5
319,ADD_ORDER,1916,BUY,100.00,3
319,MARKET_ORDER,1917,BUY,,2
319,ADD_ORDER,1918,SELL,99.97,1
319,ADD_ORDER,1919,BUY,99.96,4
319,ADD_ORDER,1920,BUY,99.99,4
320,CANCEL_ORDER,1708,,,
320,ADD_ORDER,1921,SELL,99.98,2
320,ADD_ORDER,1922,BUY,99.99,2
320,ADD_ORDER,1923,SELL,99.97,3
320,CANCEL_ORDER,1431,,,
320,ADD_ORDER,1924,SELL,100.07,2
320,ADD_ORDER,1925,BUY,99.99,2
320,CANCEL_ORDER,838,,,
320,ADD_ORDER,1926,SELL,99.98,3
321,ADD_ORDER,1927,BUY,100.03,1
321,CANCEL_ORDER,1047,,,
321,ADD_ORDER,1928,SELL,100.01,4
321,ADD_ORDER,1929,BUY,100.10,2
321,CANCEL_ORDER,1429,,,
321,ADD_ORDER,1930,SELL,100.04,3
321,ADD_ORDER,1931,SELL,100.02,4
321,ADD_ORDER,1932,SELL,100.02,4
322,ADD_ORDER,1933,SELL,100.02,3
322,ADD_ORDER,1934,SELL,100.03,3
322,ADD_ORDER,1935,BUY,100.03,2
322,ADD_ORDER,1936,SELL,100.03,3
322,ADD_ORDER,1937,SELL,100.01,2
322,MARKET_ORDER,1938,SELL,,2
323,ADD_ORDER,1939,BUY,99.99,4
323,CANCEL_ORDER,470,,,
323,ADD_ORDER,1940,BUY,100.05,1
323,CANCEL_ORDER,1219,,,
323,ADD_ORDER,1941,BUY,100.00,5
323,ADD_ORDER,1942,SELL,99.99,3
323,ADD_ORDER,1943,BUY,100.03,1
323,CANCEL_ORDER,739,,,
323,MARKET_ORDER,1944,SELL,,2
324,ADD_ORDER,1945,BUY,100.01,2
324,ADD_ORDER,1946,SELL,99.97,5
324,ADD_ORDER,1947,SELL,99.98,3
324,MARKET_ORDER,1948,BUY,,4
324,ADD_ORDER,1949,SELL,99.97,5
324,ADD_ORDER,1950,SELL,99.99,5
325,ADD_ORDER,1951,BUY,100.01,1
325,ADD_ORDER,1952,BUY,100.01,3
325,MARKET_ORDER,1953,SELL,,4
325,MARKET_ORDER,1954,SELL,,3
325,ADD_ORDER,1955,SELL,100.03,2
325,ADD_ORDER,1956,BUY,100.02,5
326,ADD_ORDER,1957,BUY,100.03,5
326,CANCEL_ORDER,1470,,,
326,ADD_ORDER,1958,SELL,100.06,1
326,ADD_ORDER,1959,BUY,100.03,3
326,ADD_ORDER,1960,BUY,100.05,2
326,CANCEL_ORDER,1612,,,
326,ADD_ORDER,1961,BUY,100.08,5
326,MARKET_ORDER,1962,SELL,,1
327,ADD_ORDER,1963,BUY,100.02,2
327,ADD_ORDER,1964,BUY,100.11,5
327,CANCEL_ORDER,1904,,,
327,ADD_ORDER,1965,BUY,100.05,1
327,ADD_ORDER,1966,SELL,100.03,4
327,ADD_ORDER,1967,BUY,100.06,5
327,ADD_ORDER,1968,SELL,100.05,2
328,ADD_ORDER,1969,BUY,100.13,4
328,ADD_ORDER,1970,SELL,100.08,2
328,ADD_ORDER,1971,SELL,100.13,3
328,MARKET_ORDER,1972,BUY,,4
328,ADD_ORDER,1973,SELL,100.04,5
328,MARKET_ORDER,1974,SELL,,3
329,ADD_ORDER,1975,SELL,100.01,4
329,ADD_ORDER,1976,BUY,100.01,2
329,ADD_ORDER,1977,BUY,100.04,5
329,ADD_ORDER,1978,BUY,100.02,5
329,CANCEL_ORDER,579,,,
329,ADD_ORDER,1979,BUY,100.05,5
329,ADD_ORDER,1980,SELL,100.01,1
330,ADD_ORDER,1981,BUY,100.03,3
330,ADD_ORDER,1982,SELL,100.01,4
330,CANCEL_ORDER,1223,,,
330,ADD_ORDER,1983,SELL,100.02,3
330,ADD_ORDER,1984,SELL,100.01,2
330,ADD_ORDER,1985,BUY,100.03,4
330,ADD_ORDER,1986,BUY,100.07,5
331,ADD_ORDER,1987,BUY,100.09,1
331,ADD_ORDER,1988,BUY,100.01,4
331,ADD_ORDER,1989,BUY,100.04,5
331,ADD_ORDER,1990,SELL,100.04,5
331,MARKET_ORDER,1991,BUY,,5
331,MARKET_ORDER,1992,SELL,,3
332,ADD_ORDER,1993,SELL,100.03,1
332,CANCEL_ORDER,1850,,,
332,ADD_ORDER,1994,SELL,100.01,2
332,ADD_ORDER,1995,BUY,100.10,3
332,MARKET_ORDER,1996,SELL,,2
332,MARKET_ORDER,1997,SELL,,4
332,CANCEL_ORDER,1534,,,
332,ADD_ORDER,1998,SELL,100.02,2
333,ADD_ORDER,1999,BUY,100.04,1
333,ADD_ORDER,2000,SELL,100.01,2
333,ADD_ORDER,2001,BUY,100.01,3
333,ADD_ORDER,2002,BUY,100.00,2
333,ADD_ORDER,2003,BUY,100.03,1
333,CANCEL_ORDER,273,,,
333,MARKET_ORDER,2004,SELL,,4
334,ADD_ORDER,2005,SELL,100.08,2
334,ADD_ORDER,2006,BUY,100.01,1
334,ADD_ORDER,2007,BUY,100.06,1
334,ADD_ORDER,2008,BUY,99.98,2
334,ADD_ORDER,2009,SELL,100.04,4
334,ADD_ORDER,2010,SELL,99.99,5
335,ADD_ORDER,2011,BUY,100.03,1
335,MARKET_ORDER,2012,SELL,,3
335,ADD_ORDER,2013,SELL,100.00,1
335,ADD_ORDER,2014,SELL,100.04,5
335,ADD_ORDER,2015,SELL,100.01,4
335,ADD_ORDER,2016,SELL,100.04,4
336,ADD_ORDER,2017,BUY,100.04,2
336,ADD_ORDER,2018,BUY,100.02,1
336,ADD_ORDER,2019,SELL,100.02,4
336,ADD_ORDER,2020,SELL,100.04,3
336,ADD_ORDER,2021,BUY,100.01,5
336,ADD_ORDER,2022,BUY,100.01,3
337,ADD_ORDER,2023,BUY,100.02,5
337,ADD_ORDER,2024,SELL,100.05,2
337,ADD_ORDER,2025,SELL,100.01,2
337,ADD_ORDER,2026,SELL,100.04,4
337,ADD_ORDER,2027,BUY,100.03,2
337,ADD_ORDER,2028,SELL,100.11,1
338,ADD_ORDER,2029,SELL,100.03,2
338,ADD_ORDER,2030,BUY,100.03,2
338,ADD_ORDER,2031,BUY,100.04,4
338,ADD_ORDER,2032,SELL,100.00,1
338,ADD_ORDER,2033,BUY,100.03,5
338,CANCEL_ORDER,999,,,
338,ADD_ORDER,2034,SELL,100.00,5
339,MARKET_ORDER,2035,SELL,,1
339,MARKET_ORDER,2036,SELL,,3
339,MARKET_ORDER,2037,SELL,,3
339,ADD_ORDER,2038,SELL,99.99,5
339,ADD_ORDER,2039,SELL,99.98,3
339,ADD_ORDER,2040,BUY,100.01,5
340,ADD_ORDER,2041,SELL,99.99,1
340,ADD_ORDER,2042,SELL,100.09,3
340,ADD_ORDER,2043,SELL,100.01,2
340,ADD_ORDER,2044,SELL,100.03,2
340,MARKET_ORDER,2045,BUY,,2
340,CANCEL_ORDER,626,,,
340,ADD_ORDER,2046,BUY,100.02,4
341,CANCEL_ORDER,1969,,,
341,MARKET_ORDER,2047,SELL,,1
341,ADD_ORDER,2048,SELL,99.99,4
341,ADD_ORDER,2049,BUY,100.05,2
341,MARKET_ORDER,2050,BUY,,5
341,CANCEL_ORDER,1070,,,
341,ADD_ORDER,2051,BUY,99.98,1
341,ADD_ORDER,2052,SELL,99.98,3
342,MARKET_ORDER,2053,SELL,,5
342,ADD_ORDER,2054,SELL,100.07,1
342,MARKET_ORDER,2055,SELL,,1
342,ADD_ORDER,2056,BUY,100.02,4
342,ADD_ORDER,2057,BUY,99.99,4
342,MARKET_ORDER,2058,SELL,,1
343,CANCEL_ORDER,1689,,,
343,ADD_ORDER,2059,SELL,99.97,3
343,ADD_ORDER,2060,BUY,99.99,2
343,ADD_ORDER,2061,SELL,99.97,1
343,ADD_ORDER,2062,BUY,99.96,2
343,CANCEL_ORDER,1899,,,
343,ADD_ORDER,2063,SELL,99.95,4
343,CANCEL_ORDER,2020,,,
343,MARKET_ORDER,2064,SELL,,1
344,ADD_ORDER,2065,BUY,99.94,5
344,ADD_ORDER,2066,SELL,99.95,3
344,MARKET_ORDER,2067,BUY,,5
344,CANCEL_ORDER,655,,,
344,ADD_ORDER,2068,SELL,99.94,1
344,ADD_ORDER,2069,SELL,99.96,1
344,ADD_ORDER,2070,SELL,99.97,3
345,ADD_ORDER,2071,BUY,99.96,4
345,CANCEL_ORDER,1194,,,
345,ADD_ORDER,2072,SELL,99.97,2
345,CANCEL_ORDER,1491,,,
345,ADD_ORDER,2073,SELL,99.94,2
345,ADD_ORDER,2074,SELL,100.03,4
345,ADD_ORDER,2075,SELL,99.95,4
345,ADD_ORDER,2076,BUY,99.96,3
346,ADD_ORDER,2077,BUY,100.00,5
346,CANCEL_ORDER,948,,,
346,ADD_ORDER,2078,SELL,99.93,3
346,CANCEL_ORDER,1999,,,
346,ADD_ORDER,2079,SELL,99.93,5
346,ADD_ORDER,2080,BUY,99.92,4
346,ADD_ORDER,2081,BUY,99.95,2
346,ADD_ORDER,2082,SELL,99.95,2
347,ADD_ORDER,2083,BUY,99.96,2
347,MARKET_ORDER,2084,BUY,,4
347,ADD_ORDER,2085,SELL,99.92,5
347,ADD_ORDER,2086,SELL,99.92,3
347,ADD_ORDER,2087,SELL,99.94,5
347,CANCEL_ORDER,2017,,,
347,ADD_ORDER,2088,SELL,99.94,5
348,CANCEL_ORDER,2018,,,
348,ADD_ORDER,2089,SELL,99.90,1
348,MARKET_ORDER,2090,BUY,,4
348,MARKET_ORDER,2091,BUY,,1
348,ADD_ORDER,2092,BUY,99.89,2
348,CANCEL_ORDER,1413,,,
348,ADD_ORDER,2093,SELL,99.96,5
348,MARKET_ORDER,2094,SELL,,3
349,ADD_ORDER,2095,SELL,99.85,4
349,MARKET_ORDER,2096,BUY,,5
349,ADD_ORDER,2097,SELL,99.86,3
349,CANCEL_ORDER,1905,,,
349,ADD_ORDER,2098,SELL,99.83,4
349,CANCEL_ORDER,528,,,
349,ADD_ORDER,2099,BUY,99.86,2
349,ADD_ORDER,2100,SELL,99.84,5
350,MARKET_ORDER,2101,SELL,,4
350,ADD_ORDER,2102,SELL,99.89,4
350,ADD_ORDER,2103,SELL,99.89,5
350,CANCEL_ORDER,1002,,,
350,MARKET_ORDER,2104,SELL,,5
350,ADD_ORDER,2105,BUY,99.91,4
350,CANCEL_ORDER,471,,,
350,ADD_ORDER,2106,SELL,99.93,4
351,ADD_ORDER,2107,BUY,99.88,2
351,ADD_ORDER,2108,BUY,99.87,2
351,ADD_ORDER,2109,SELL,99.87,4
351,ADD_ORDER,2110,BUY,99.97,5
351,MARKET_ORDER,2111,SELL,,2
351,ADD_ORDER,2112,BUY,99.88,2
352,MARKET_ORDER,2113,SELL,,1
352,MARKET_ORDER,2114,SELL,,3
352,ADD_ORDER,2115,SELL,99.89,2
352,ADD_ORDER,2116,BUY,99.94,5
352,ADD_ORDER,2117,SELL,99.96,4
352,CANCEL_ORDER,1472,,,
352,ADD_ORDER,2118,BUY,99.91,3
353,ADD_ORDER,2119,BUY,99.90,3
353,CANCEL_ORDER,1502,,,
353,ADD_ORDER,2120,BUY,99.89,3
353,ADD_ORDER,2121,SELL,99.94,1
353,ADD_ORDER,2122,SELL,99.89,4
353,ADD_ORDER,2123,BUY,99.87,3
353,ADD_ORDER,2124,BUY,99.88,3
354,ADD_ORDER,2125,SELL,99.98,5
354,ADD_ORDER,2126,SELL,99.94,4
354,ADD_ORDER,2127,BUY,99.97,1
354,ADD_ORDER,2128,SELL,99.93,4
354,MARKET_ORDER,2129,SELL,,3
354,ADD_ORDER,2130,SELL,99.94,3
355,MARKET_ORDER,2131,SELL,,5
355,CANCEL_ORDER,1199,,,
355,ADD_ORDER,2132,SELL,99.90,3
355,ADD_ORDER,2133,SELL,99.90,4
355,ADD_ORDER,2134,BUY,99.87,3
355,ADD_ORDER,2135,BUY,99.88,1
355,ADD_ORDER,2136,SELL,99.89,3
356,ADD_ORDER,2137,SELL,99.93,3
356,CANCEL_ORDER,1768,,,
356,ADD_ORDER,2138,BUY,99.83,2
356,MARKET_ORDER,2139,BUY,,1
356,CANCEL_ORDER,1877,,,
356,ADD_ORDER,2140,SELL,99.91,5
356,MARKET_ORDER,2141,BUY,,2
356,ADD_ORDER,2142,BUY,99.84,2
357,ADD_ORDER,2143,SELL,99.88,5
357,ADD_ORDER,2144,SELL,99.87,1
357,MARKET_ORDER,2145,SELL,,1
357,ADD_ORDER,2146,SELL,99.87,3
357,ADD_ORDER,2147,SELL,99.95,1
357,MARKET_ORDER,2148,BUY,,1
358,MARKET_ORDER,2149,SELL,,5
358,ADD_ORDER,2150,BUY,99.89,5
358,ADD_ORDER,2151,SELL,99.91,2
358,ADD_ORDER,2152,BUY,99.93,2
358,MARKET_ORDER,2153,BUY,,2
358,MARKET_ORDER,2154,BUY,,4
359,ADD_ORDER,2155,BUY,99.87,4
359,ADD_ORDER,2156,BUY,99.87,4
359,ADD_ORDER,2157,SELL,99.93,2
359,CANCEL_ORDER,1552,,,
359,MARKET_ORDER,2158,BUY,,1
359,ADD_ORDER,2159,SELL,99.87,1
359,ADD_ORDER,2160,SELL,99.88,4
360,ADD_ORDER,2161,SELL,99.92,5
360,MARKET_ORDER,2162,SELL,,2
360,MARKET_ORDER,2163,SELL,,3
360,ADD_ORDER,2164,SELL,99.87,1
360,ADD_ORDER,2165,SELL,99.86,4
360,ADD_ORDER,2166,SELL,99.85,3
361,ADD_ORDER,2167,BUY,99.89,3
361,ADD_ORDER,2168,BUY,99.89,5
361,ADD_ORDER,2169,SELL,99.88,3
361,ADD_ORDER,2170,BUY,99.87,2
361,ADD_ORDER,2171,BUY,99.90,5
361,MARKET_ORDER,2172,SELL,,2
362,ADD_ORDER,2173,SELL,99.92,2
362,ADD_ORDER,2174,SELL,99.90,4
362,CANCEL_ORDER,536,,,
362,ADD_ORDER,2175,SELL,99.88,5
362,ADD_ORDER,2176,SELL,99.87,2
362,CANCEL_ORDER,1615,,,
362,ADD_ORDER,2177,SELL,99.89,3
362,ADD_ORDER,2178,BUY,99.90,2
363,ADD_ORDER,2179,SELL,99.91,3
363,ADD_ORDER,2180,BUY,99.89,1
363,CANCEL_ORDER,2116,,,
363,ADD_ORDER,2181,SELL,99.95,1
363,ADD_ORDER,2182,SELL,99.90,2
363,ADD_ORDER,2183,BUY,99.91,1
363,ADD_ORDER,2184,SELL,99.97,1
364,CANCEL_ORDER,1369,,,
364,ADD_ORDER,2185,BUY,99.92,5
364,ADD_ORDER,2186,SELL,99.92,4
364,ADD_ORDER,2187,SELL,99.91,4
364,CANCEL_ORDER,2063,,,
364,ADD_ORDER,2188,SELL,99.94,1
364,ADD_ORDER,2189,SELL,99.93,5
